"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_conductor","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2016S001730    ",7,"Horta-Guinardó",43,"Horta",157308,"Horta a Cerdanyola","0160 0160","Divendres","2016",3,"Març","4","08","No respectar distàncies","Matí","429982.88 ","4588112.4 ","2.16075258165764","41.4396883636421"
"2016S007210    ",7,"Horta-Guinardó",36,"la Font d'en Fargues",101201,"Doctor Bové","0030 0030","Dimecres","2016",9,"Setembre","21","18","No respectar distàncies","Tarda","429406.66 ","4587966.87","2.15387282109080","41.4383271383414"
"2016S000827    ",7,"Horta-Guinardó",36,"la Font d'en Fargues",136501,"Font de la Mulassa","0001 0001","Dilluns","2016",2,"Febrer","1","15","No respectar distàncies","Tarda","429910.36 ","4588113.37","2.15988447606016","41.4396907673125"
"2016S001959    ",7,"Horta-Guinardó",43,"Horta",312309,"Sanpere i Miquel","0021 0021","Divendres","2016",3,"Març","11","12","Manca d'atenció a la conducció","Matí","430028.41 ","4586999.97","2.16142644110139","41.4296731247535"
"2016S008942    ",7,"Horta-Guinardó",43,"Horta",235503,"Porto","0040 0040","Diumenge","2016",11,"Novembre","20","15","No determinada","Tarda","429699.02 ","4586995.43","2.15748510318478","41.4296034472986"
"2016S007857    ",7,"Horta-Guinardó",43,"Horta",259400,"Plana","0030B0030B","Dissabte","2016",10,"Octubre","15","20","Altres","Tarda","429623.98 ","4587069.68","2.15657843625017","41.4302656099358"
"2016S003347    ",7,"Horta-Guinardó",43,"Horta",194406,"Maragall","0384 0388","Dilluns","2016",5,"Maig","2","18","Altres","Tarda","429900.55 ","4587177.71","2.15987568799288","41.4312627998383"
"2016S005592    ",7,"Horta-Guinardó",43,"Horta",149300,"Granollers","0080 0084","Divendres","2016",7,"Juliol","15","19","Gir indegut o sense precaució","Tarda","429617.87 ","4585600.9 ","2.15667642302627","41.4170363517840"
"2016S008470    ",7,"Horta-Guinardó",43,"Horta",276704,"Rectoria","0018 0018","Diumenge","2016",11,"Novembre","6","21","Desobeir altres senyals","Tarda","430174.37 ","4586865.94","2.16318866601311","41.4284786816943"
"2016S005186    ",7,"Horta-Guinardó",43,"Horta",69572,"Can Mateu","0025 0025","Dissabte","2016",7,"Juliol","2","21","Desobeir altres senyals","Tarda","430102.82 ","4585367.26","2.16250580111043","41.4149744087086"
"2016S004407    ",7,"Horta-Guinardó",43,"Horta",78303,"Ciències","0001 0001","Dilluns","2016",6,"Juny","6","23","Manca d'atenció a la conducció","Nit","430155.04 ","4585403.69","2.16312637678067","41.4153070646554"
"2016S004535    ",7,"Horta-Guinardó",43,"Horta",78303,"Ciències","0013 0013","Divendres","2016",6,"Juny","10","12","Altres","Matí","429791.54 ","4585587.54","2.15875591046588","41.4169312291312"
"2016S003008    ",7,"Horta-Guinardó",37,"el Carmel",182600,"Lluís Marià Vidal","0043 0045","Dimecres","2016",4,"Abril","20","16","Manca precaució incorporació circulació","Tarda","429818.99 ","4585632.06","2.15907917523497","41.4173346038887"
"2016S009898    ",7,"Horta-Guinardó",37,"el Carmel",54305,"Queixans","0003 0003","Dijous","2016",12,"Desembre","22","15","Manca d'atenció a la conducció","Tarda","429546.05 ","4585887.59","2.15578368474057","41.4196121582174"
"2016S001059    ",7,"Horta-Guinardó",37,"el Carmel",243909,"Pantà de Tremp","0029 0029","Dimecres","2016",2,"Febrer","10","09","No respectar distàncies","Matí","430428.47 ","4585239.01","2.16641680004859","41.4138475899583"
"2016S009455    ",7,"Horta-Guinardó",37,"el Carmel",101201,"Doctor Bové","0072A0072A","Dijous","2016",12,"Desembre","8","20","Altres","Tarda","429392.53 ","4586047.69","2.15392806271711","41.4210406279003"
"2016S000282    ",7,"Horta-Guinardó",37,"el Carmel",220404,"Montserrat de Casanovas","0207 0209","Dimecres","2016",1,"Gener","13","13","Altres","Matí","429760.41 ","4586140.35","2.15831918921483","41.4219074539042"
"2016S008823    ",7,"Horta-Guinardó",37,"el Carmel",288000,"Ros","0016 0016","Dimecres","2016",11,"Novembre","16","18","Canvi de carril sense precaució","Tarda","429493.04 ","4587106.6 ","2.15500713181657","41.4305866396138"
"2016S009510    ",7,"Horta-Guinardó",37,"el Carmel",701834,"El Coll La Teixonera","0000 0000","Diumenge","2016",12,"Desembre","11","18","No respectar distàncies","Tarda","429642.94 ","4586756.19","2.15684185264742","41.4274437940133"
"2016S007507    ",7,"Horta-Guinardó",37,"el Carmel",77800,"Ceuta","0016 0016","Dilluns","2016",10,"Octubre","3","17","Desobeir semàfor","Tarda","429430.34 ","4586794.96","2.15429319206222","41.4277743140799"
"2016S004962    ",7,"Horta-Guinardó",35,"el Guinardó",144805,"Gènova","0028B0028B","Dijous","2016",6,"Juny","23","16","No respectat pas de vianants","Tarda","429307.69 ","4586224.49","2.15289221857709","41.4226255280694"
"2016S008199    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0205 0205","Dijous","2016",10,"Octubre","27","17","No respectar distàncies","Tarda","430428.47 ","4585239.01","2.16641680004859","41.4138475899583"
"2016S008331    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0205 0205","Dimarts","2016",11,"Novembre","1","11","Altres","Matí","429752.39 ","4586709.8 ","2.15815700930436","41.4270355650891"
"2016S009244    ",7,"Horta-Guinardó",35,"el Guinardó",31401,"Baix del Turó","0042 0042","Dijous","2016",12,"Desembre","1","09","No respectar distàncies","Matí","430246.72 ","4584840.91","2.16428822738958","41.4102462775858"
"2016S000529    ",7,"Horta-Guinardó",35,"el Guinardó",31401,"Baix del Turó","0042 0042","Dijous","2016",1,"Gener","21","21","Desobeir semàfor","Tarda","430267.73 ","4584835.64","2.16454019096391","41.4102006372337"
"2016S005204    ",7,"Horta-Guinardó",37,"el Carmel",55002,"Calderón de la Barca","0062 0062","Diumenge","2016",7,"Juliol","3","15","Manca d'atenció a la conducció","Tarda","429493.04 ","4587106.6 ","2.15500713181657","41.4305866396138"
"2016S005230    ",7,"Horta-Guinardó",37,"el Carmel",224405,"Murtra","0092 0098","Dilluns","2016",7,"Juliol","4","17","No respectar distàncies","Tarda","429677.49 ","4586463.36","2.15728939297521","41.4248094184089"
"2016S000358    ",7,"Horta-Guinardó",35,"el Guinardó",152905,"Guinardó","0101 0101","Divendres","2016",1,"Gener","15","19","Canvi de carril sense precaució","Tarda","430364.17 ","4585000.4 ","2.16567498384776","41.4116929408422"
"2016S002632    ",7,"Horta-Guinardó",33,"el Baix Guinardó",313108,"Santa Carolina","0056 0058","Dijous","2016",4,"Abril","7","08","Altres","Matí","430217.78 ","4584868.03","2.16393886981686","41.4104880234892"
"2016S009448    ",7,"Horta-Guinardó",35,"el Guinardó",152905,"Guinardó","0123 0123","Dijous","2016",12,"Desembre","8","16","Gir indegut o sense precaució","Tarda","430512.83 ","4584971.91","2.16745681141221","41.4114492192814"
"2016S009487    ",7,"Horta-Guinardó",35,"el Guinardó",152905,"Guinardó","0127 0127","Dissabte","2016",12,"Desembre","10","13","Canvi de carril sense precaució","Matí","430508.58 ","4584989.49","2.16740394417180","41.4116071884039"
"2016S001169    ",7,"Horta-Guinardó",33,"el Baix Guinardó",56504,"Camèlies","0055 0055","Diumenge","2016",2,"Febrer","14","14","No respectar distàncies","Tarda","430119.39 ","4585034.51","2.16274252091287","41.4119788929616"
"2016S008127    ",7,"Horta-Guinardó",33,"el Baix Guinardó",56504,"Camèlies","0099 0099","Dimarts","2016",10,"Octubre","25","11","Altres","Matí","430236.21 ","4584998.51","2.16414430277474","41.4116648115549"
"2016S009371    ",7,"Horta-Guinardó",33,"el Baix Guinardó",109305,"Encarnació","0016 0016","Dilluns","2016",12,"Desembre","5","16","Manca d'atenció a la conducció","Tarda","430824.65 ","4585297.97","2.17115006868294","41.4144128518403"
"2016S007330    ",7,"Horta-Guinardó",33,"el Baix Guinardó",309202,"Sant Pere","0014 0014","Dilluns","2016",9,"Setembre","26","21","Altres","Tarda","430258.83 ","4585307.13","2.16437931899666","41.4144464057484"
"2016S001214    ",7,"Horta-Guinardó",35,"el Guinardó",293601,"Sales i Ferré","0065 0065","Dimarts","2016",2,"Febrer","16","16","No respectat pas de vianants","Tarda","430788.91 ","4585059.75","2.17074973692663","41.4122642066917"
"2016S004594    ",7,"Horta-Guinardó",35,"el Guinardó",364302,"Vinya","0028 0028","Dilluns","2016",6,"Juny","13","11","Gir indegut o sense precaució","Matí","430807.89 ","4584665.36","2.17102195260169","41.4087137059825"
"2016S007845    ",7,"Horta-Guinardó",35,"el Guinardó",367402,"Volart","0094 0094","Dissabte","2016",10,"Octubre","15","15","Gir indegut o sense precaució","Tarda","430899.2  ","4584756.67","2.17210389125045","41.4095439663711"
"2016S008534    ",7,"Horta-Guinardó",33,"el Baix Guinardó",76807,"Sardenya","0420 0420","Dimarts","2016",11,"Novembre","8","19","No determinada","Tarda","430432.84 ","4585050.81","2.16649074324386","41.4121529179659"
"2016S008737    ",7,"Horta-Guinardó",33,"el Baix Guinardó",192604,"Mas Casanovas","0068 0068","Dilluns","2016",11,"Novembre","14","15","No respectar distàncies","Tarda","430575.51 ","4585098.61","2.16819215495187","41.4125957833749"
"2016S002312    ",7,"Horta-Guinardó",35,"el Guinardó",293601,"Sales i Ferré","0001 0001","Dijous","2016",3,"Març","24","14","Desobeir semàfor","Tarda","430596.75 ","4584883.22","2.16847100009407","41.4106576767351"
"2016S000598    ",8,"Nou Barris",54,"Torre Baró",201807,"Martorelles","0044 0050","Diumenge","2016",1,"Gener","24","12","Desobeir altres senyals","Matí","431388.95 ","4585851.07","2.17783879942008","41.4194428569320"
"2016S002412    ",7,"Horta-Guinardó",35,"el Guinardó",101303,"Doctor Cadevall","0034 0034","Dimecres","2016",3,"Març","30","14","Desobeir altres senyals","Tarda","431197.99 ","4585866.5 ","2.17555214010294","41.4195654861507"
"2016S001411    ",7,"Horta-Guinardó",33,"el Baix Guinardó",73900,"Castillejos","0346 0346","Dimarts","2016",2,"Febrer","23","10","Desobeir altres senyals","Matí","431023.97 ","4585870.04","2.17346952371641","41.4195824364559"
"2016S007919    ",7,"Horta-Guinardó",33,"el Baix Guinardó",73900,"Castillejos","0381 0381","Dimarts","2016",10,"Octubre","18","10","Altres","Matí","430933.9  ","4585843.41","2.17239484733280","41.4193348453902"
"2016S007700    ",8,"Nou Barris",54,"Torre Baró",300503,"Sant Feliu de Codines","0059 0059","Dilluns","2016",10,"Octubre","10","09","Manca d'atenció a la conducció","Matí","430819.52 ","4585602.66","2.17105381543945","41.4171566464359"
"2016S003262    ",8,"Nou Barris",54,"Torre Baró",300503,"Sant Feliu de Codines","0001S0001S","Divendres","2016",4,"Abril","29","14","Desconegut","Tarda","431116.8  ","4585649.31","2.17460542921869","41.4176023682722"
"2016S008204    ",7,"Horta-Guinardó",35,"el Guinardó",141807,"Garrotxa","0031 0031","Dijous","2016",10,"Octubre","27","19","Gir indegut o sense precaució","Tarda","431284.48 ","4586466.4 ","2.17651879702419","41.4249759856052"
"2016S004653    ",8,"Nou Barris",54,"Torre Baró",22615,"Castell d'Argençola","0086 0086","Dimecres","2016",6,"Juny","15","09","Manca d'atenció a la conducció","Matí","431437.73 ","4585281.24","2.17848711521106","41.4143147558655"
"2016S003225    ",7,"Horta-Guinardó",35,"el Guinardó",325402,"Segle XX","0052 0052","Dijous","2016",4,"Abril","28","07","Canvi de carril sense precaució","Matí","431367.71 ","4586251.57","2.17753916319461","41.4230482076451"
"2016S008081    ",8,"Nou Barris",54,"Torre Baró",72806,"Castellfollit","0048B0048B","Dilluns","2016",10,"Octubre","24","08","Altres","Matí","431607.19 ","4585968.97","2.18043677428180","41.4205233655486"
"2016S000939    ",8,"Nou Barris",54,"Torre Baró",72602,"Castelldefels","0042 0042","Divendres","2016",2,"Febrer","5","13","Desobeir semàfor","Matí","431302.14 ","4585945.48","2.17678935412665","41.4202857514194"
"2016S005721    ",8,"Nou Barris",50,"les Roquetes",48801,"Briquets","0027 0027","Dimecres","2016",7,"Juliol","20","20","Altres","Tarda","431507.19 ","4589456.19","2.17884461618885","41.4519229652976"
"2016S008107    ",8,"Nou Barris",50,"les Roquetes",165703,"Jaume Pinent","0044 0046","Dilluns","2016",10,"Octubre","24","23","Altres","Nit","431697.86 ","4590423.69","2.18101762645295","41.4606531246719"
"2016S003775    ",8,"Nou Barris",55,"Ciutat Meridiana",3701,"Agudes","0020 0020","Dimarts","2016",5,"Maig","17","12","Canvi de carril sense precaució","Matí","430425.6  ","4588233.01","2.16603760889857","41.4408131678141"
"2016S008072    ",8,"Nou Barris",48,"la Guineueta",701617,"Joaquim Serra","0001 0001","Diumenge","2016",10,"Octubre","23","13","No respectar distàncies","Matí","430808.39 ","4588463.43","2.17059290439543","41.4429215791504"
"2016S000277    ",8,"Nou Barris",56,"Vallbona",109804,"Alzinar","0024 0024","Dimecres","2016",1,"Gener","13","10","Manca d'atenció a la conducció","Matí","432036.77 ","4590683.11","2.18504613592258","41.4630184249670"
"2016S007490    ",8,"Nou Barris",56,"Vallbona",255602,"Pineda","0331 0331","Dilluns","2016",10,"Octubre","3","09","Canvi de carril sense precaució","Matí","432232.98 ","4590110.58","2.18745977460643","41.4578784785108"
"2016S004985    ",8,"Nou Barris",54,"Torre Baró",300503,"Sant Feliu de Codines","0181 0183","Dissabte","2016",6,"Juny","25","10","Manca d'atenció a la conducció","Matí","430337.72 ","4588274.45","2.16498096986151","41.4411787745282"
"2016S001838    ",8,"Nou Barris",56,"Vallbona",236506,"Oristà","0000 0000","Dimarts","2016",3,"Març","8","07","Altres","Matí","429982.88 ","4588112.4 ","2.16075258165764","41.4396883636421"
"2016S004478    ",8,"Nou Barris",56,"Vallbona",236506,"Oristà","0002 0002","Dimecres","2016",6,"Juny","8","17","Manca d'atenció a la conducció","Tarda","430250.39 ","4588256.45","2.16393777069041","41.4410090672185"
"2016S008243    ",8,"Nou Barris",56,"Vallbona",236506,"Oristà","0003 0003","Divendres","2016",10,"Octubre","28","16","Manca d'atenció a la conducció","Tarda","430337.72 ","4588274.45","2.16498096986151","41.4411787745282"
"2016S001357    ",8,"Nou Barris",48,"la Guineueta",-1,"Desconegut","Desconegut","Diumenge","2016",2,"Febrer","21","12","No respectat pas de vianants","Matí","430124.08 ","4588291.31","2.16242189726102","41.4413120444825"
"2016S006306    ",8,"Nou Barris",48,"la Guineueta",-1,"Desconegut","Desconegut","Diumenge","2016",8,"Agost","14","08","No respectat pas de vianants","Matí","430124.96 ","4588297.48","2.16243171601997","41.4413676918060"
"2016S004414    ",8,"Nou Barris",48,"la Guineueta",276103,"Isard","0019 0019","Dimarts","2016",6,"Juny","7","10","No respectar distàncies","Matí","430808.39 ","4588463.43","2.17059290439543","41.4429215791504"
"2016S002336    ",8,"Nou Barris",53,"la Trinitat Nova",24803,"Vall d'Aro","0011B0011B","Dissabte","2016",3,"Març","26","10","No respectar distàncies","Matí","431423.83 ","4588734.76","2.17792867967676","41.4454181982122"
"2016S002158    ",8,"Nou Barris",48,"la Guineueta",75101,"Caçador","0004X0004X","Divendres","2016",3,"Març","18","13","Altres","Matí","431199.6  ","4588872.61","2.17522890438583","41.4466405566128"
"2016S008421    ",8,"Nou Barris",53,"la Trinitat Nova",263509,"Portlligat","0017 0017","Divendres","2016",11,"Novembre","4","12","Avançament defectuós/improcedent","Matí","432055.32 ","4588902.64","2.18546880012878","41.4469839771486"
"2016S009939    ",8,"Nou Barris",53,"la Trinitat Nova",263509,"Portlligat","0026 0026","Divendres","2016",12,"Desembre","23","14","No respectar distàncies","Tarda","432273.71 ","4589245.77","2.18804450944239","41.4500928970746"
"2016S007514    ",8,"Nou Barris",53,"la Trinitat Nova",267816,"Nou Barris","0004X0004X","Dilluns","2016",10,"Octubre","3","13","No respectar distàncies","Matí","432020.82 ","4588863.62","2.18506021599473","41.4466296147233"
"2016S001295    ",8,"Nou Barris",53,"la Trinitat Nova",267816,"Nou Barris","0006 0006","Divendres","2016",2,"Febrer","19","06","No respectar distàncies","Matí","432217.32 ","4588883.98","2.18741010690348","41.4468296214398"
"2016S007407    ",8,"Nou Barris",53,"la Trinitat Nova",4409,"Aiguablava","0064 0064","Dijous","2016",9,"Setembre","29","11","Manca d'atenció a la conducció","Matí","432310.95 ","4589160.32","2.18849989657554","41.4493264242033"
"2016S006053    ",8,"Nou Barris",53,"la Trinitat Nova",4409,"Aiguablava","0064 0064","Dimarts","2016",8,"Agost","2","14","Desobeir semàfor","Tarda","432314.44 ","4589101.24","2.18854830254123","41.4487946065752"
"2016S003631    ",8,"Nou Barris",53,"la Trinitat Nova",701502,"B-20 (Besòs)","001530000","Dilluns","2016",5,"Maig","9","03","No determinada","Nit","430829.82 ","4588144.38","2.17088597530226","41.4400498683305"
"2016S005402    ",8,"Nou Barris",52,"la Prosperitat",89900,"Conveni","0031 0031","Diumenge","2016",7,"Juliol","10","05","No determinada","Nit","430976.21 ","4588106.14","2.17264250699158","41.4397180644257"
"2016S009719    ",8,"Nou Barris",50,"les Roquetes",359700,"Vidal i Guasch","0032 0032","Dissabte","2016",12,"Desembre","17","18","Manca d'atenció a la conducció","Tarda","432279.76 ","4589533.3 ","2.18808465850933","41.4526830854514"
"2016S003327    ",8,"Nou Barris",53,"la Trinitat Nova",241200,"Palamós","0042 0042","Dilluns","2016",5,"Maig","2","09","No respectar distàncies","Matí","430049.22 ","4588138.02","2.16154363759213","41.4399248998485"
"2016S009739    ",8,"Nou Barris",52,"la Prosperitat",127205,"Flor de Neu","0007 0007","Diumenge","2016",12,"Desembre","18","15","Altres","Tarda","430049.22 ","4588138.02","2.16154363759213","41.4399248998485"
"2016S002309    ",8,"Nou Barris",52,"la Prosperitat",127205,"Flor de Neu","0009 0011","Dijous","2016",3,"Març","24","13","No respectar distàncies","Matí","429880.2  ","4588120.61","2.15952264962708","41.4397533393906"
"2016S009837    ",8,"Nou Barris",52,"la Prosperitat",127205,"Flor de Neu","0013 0013","Dimecres","2016",12,"Desembre","21","01","No determinada","Nit","429880.2  ","4588120.61","2.15952264962708","41.4397533393906"
"2016S001630    ",8,"Nou Barris",50,"les Roquetes",236109,"Oriol","0022 0024","Dimarts","2016",3,"Març","1","00","Desobeir semàfor","Nit","430446.33 ","4588059.23","2.16630575437719","41.4392497981136"
"2016S000954    ",8,"Nou Barris",52,"la Prosperitat",61504,"Canyameres","0038 0038","Divendres","2016",2,"Febrer","5","23","Manca d'atenció a la conducció","Nit","431534.16 ","4588130.4 ","2.17931789976727","41.4399843784634"
"2016S009776    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",194406,"Maragall","0368 0368","Dilluns","2016",12,"Desembre","19","15","Desconegut","Tarda","431427.03 ","4588457.93","2.17799843798540","41.4429251685107"
"2016S009237    ",8,"Nou Barris",52,"la Prosperitat",70709,"Enric Casanovas","0056 0056","Dilluns","2016",11,"Novembre","28","20","No determinada","Tarda","431084.73 ","4587998.1 ","2.17395372338806","41.4387543189956"
"2016S005001    ",8,"Nou Barris",45,"Porta",231105,"Nou de Porta","0025 0025","Diumenge","2016",6,"Juny","26","10","Desobeir altres senyals","Matí","431901.83 ","4588457.81","2.18368165384143","41.4429645379135"
"2016S003496    ",8,"Nou Barris",52,"la Prosperitat",23200,"Argullós","0069 0069","Divendres","2016",5,"Maig","6","18","No respectar distàncies","Tarda","431486.87 ","4588505.15","2.17870934251211","41.4433555748584"
"2016S009673    ",8,"Nou Barris",52,"la Prosperitat",168304,"Joaquim Valls","0047 0047","Dijous","2016",12,"Desembre","15","19","Altres","Tarda","431751.66 ","4588090.9 ","2.18192565210752","41.4396471499091"
"2016S007466    ",8,"Nou Barris",45,"Porta",193458,"Manuel Sanchis i Guarner","0008 0008","Dissabte","2016",10,"Octubre","1","18","Altres","Tarda","432001.25 ","4588873.7 ","2.18482482007218","41.4467187425781"
"2016S004299    ",8,"Nou Barris",45,"Porta",209900,"Meridiana","0401 0401","Divendres","2016",6,"Juny","3","11","Altres","Matí","431549.12 ","4588689.84","2.17943351175551","41.4450243233342"
"2016S002985    ",8,"Nou Barris",52,"la Prosperitat",301302,"Sant Francesc Xavier","0079 0079","Dimarts","2016",4,"Abril","19","23","Manca d'atenció a la conducció","Nit","431735.72 ","4588048.32","2.18173968019297","41.4392622909836"
"2016S008166    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",209900,"Meridiana","0381 0381","Dimecres","2016",10,"Octubre","26","13","No respectar distàncies","Matí","431584.89 ","4588795.14","2.17984974296771","41.4459757728645"
"2016S006503    ",8,"Nou Barris",45,"Porta",108903,"Emili Roca","0068 0068","Dijous","2016",8,"Agost","25","21","Manca precaució incorporació circulació","Tarda","431563.44 ","4588806.2 ","2.17959172726338","41.4460735560965"
"2016S006169    ",8,"Nou Barris",45,"Porta",51704,"Bunyola","0014 0014","Diumenge","2016",8,"Agost","7","19","Canvi de carril sense precaució","Tarda","430907.87 ","4587066.57","2.17194349795172","41.4303491663851"
"2016S009348    ",8,"Nou Barris",46,"el Turó de la Peira",342707,"Travau","0069 0069","Diumenge","2016",12,"Desembre","4","13","Altres","Matí","430669.1  ","4587094.63","2.16908283752596","41.4305812990097"
"2016S001417    ",8,"Nou Barris",46,"el Turó de la Peira",342707,"Travau","0071 0071","Dimarts","2016",2,"Febrer","23","11","Altres","Matí","430692.72 ","4587120.41","2.16936254831428","41.4308155301159"
"2016S002046    ",8,"Nou Barris",46,"el Turó de la Peira",352653,"Vall d'Ordesa","0006 0006","Dimarts","2016",3,"Març","15","07","Altres","Matí","430744.82 ","4587189.86","2.16997808640180","41.4314455382800"
"2016S004974    ",8,"Nou Barris",45,"Porta",356905,"Verdum","0030 0030","Dijous","2016",6,"Juny","23","21","Manca d'atenció a la conducció","Tarda","430296.08 ","4587140.98","2.16461342346812","41.4309664412924"
